BRNSNC brn_ts_0_sig brn_id_0_sig brn_ts_3_sig brn_id_3_sig brn_ts_5_sig brn_id_5_sig brn_ts_8_sig brn_id_8_sig brn_ts_10_sig brn_id_10_sig brn_ts_15_sig brn_id_15_sig brn_ts_20_sig brn_id_20_sig brn_ts_25_sig brn_id_25_sig brn_ts_30_sig brn_id_30_sig brn_ts_35_sig brn_id_35_sig brn_ts_+0C brn_id_+0C brn_ts_+2C brn_id_+2C brn_ts_+4C brn_id_+4C brn_ts_+6C brn_id_+6C brn_ts_+8C brn_id_+8C brn_ts_+10C brn_id_+10C brn_ts_+12.5C brn_id_+12.5C brn_ts_+15C brn_id_+15C brn_ts_+17.5C brn_id_+17.5C brn_ts_+20C brn_id_+20C
B02B1 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:10.700" 16038.0 "2018-03-06 11:32:26.100" 16792.0 "2018-03-06 11:32:41.800" 16949.0 "2018-03-06 11:34:38.100" 18112.0 "2018-03-06 11:34:38.100" 18112.0 "2018-03-06 11:34:38.100" 18112.0 "2018-03-06 11:34:38.200" 18113.0 "2018-03-06 11:34:40.300" 18134.0 "2018-03-06 11:34:44.100" 18172.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:11.600" 16047.0 "2018-03-06 11:32:41.500" 16946.0 "2018-03-06 11:34:38.100" 18112.0 "2018-03-06 11:34:38.100" 18112.0 "2018-03-06 11:34:38.100" 18112.0 "2018-03-06 11:34:38.200" 18113.0 "2018-03-06 11:34:38.200" 18113.0 "2018-03-06 11:34:40.300" 18134.0 "2018-03-06 11:34:44.100" 18172.0
B02B2 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:43.700" 15168.0 "2018-03-06 11:32:21.600" 16747.0 "2018-03-06 11:32:21.600" 16747.0 "2018-03-06 11:32:22.000" 16751.0 "2018-03-06 11:32:42.500" 16956.0 "2018-03-06 11:33:45.600" 17587.0 "2018-03-06 11:33:45.600" 17587.0 "2018-03-06 11:33:55.700" 17688.0 "2018-03-06 11:34:21.800" 17949.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:14.900" 16080.0 "2018-03-06 11:32:21.600" 16747.0 "2018-03-06 11:32:33.000" 16861.0 "2018-03-06 11:32:42.500" 16956.0 "2018-03-06 11:32:55.400" 17085.0 "2018-03-06 11:33:45.600" 17587.0 "2018-03-06 11:33:55.700" 17688.0 "2018-03-06 11:34:21.800" 17949.0 "2018-03-06 11:34:21.800" 17949.0
B02B3 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:53.300" 15264.0 "2018-03-06 11:31:38.100" 16312.0 "2018-03-06 11:31:38.700" 16318.0 "2018-03-06 11:31:38.800" 16319.0 "2018-03-06 11:31:42.100" 16352.0 "2018-03-06 11:31:42.200" 16353.0 "2018-03-06 11:31:42.400" 16355.0 "2018-03-06 11:31:46.200" 16393.0 "2018-03-06 11:31:46.200" 16393.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:23.000" 16161.0 "2018-03-06 11:31:38.200" 16313.0 "2018-03-06 11:31:38.800" 16319.0 "2018-03-06 11:31:38.900" 16320.0 "2018-03-06 11:31:42.100" 16352.0 "2018-03-06 11:31:42.200" 16353.0 "2018-03-06 11:31:42.400" 16355.0 "2018-03-06 11:31:46.200" 16393.0 "2018-03-06 11:31:46.200" 16393.0
B02B4 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:33.200" 15063.0 "2018-03-06 11:31:21.200" 16143.0 "2018-03-06 11:31:21.300" 16144.0 "2018-03-06 11:31:21.400" 16145.0 "2018-03-06 11:31:21.400" 16145.0 "2018-03-06 11:31:22.800" 16159.0 "2018-03-06 11:31:24.400" 16175.0 "2018-03-06 11:31:24.400" 16175.0 "2018-03-06 11:32:03.400" 16565.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:21.200" 16143.0 "2018-03-06 11:31:21.300" 16144.0 "2018-03-06 11:31:21.400" 16145.0 "2018-03-06 11:31:21.400" 16145.0 "2018-03-06 11:31:22.800" 16159.0 "2018-03-06 11:31:22.800" 16159.0 "2018-03-06 11:31:24.400" 16175.0 "2018-03-06 11:31:26.700" 16198.0 "2018-03-06 11:32:03.400" 16565.0
B02C1 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:30:07.600" 15407.0 "2018-03-06 11:32:27.100" 16802.0 "2018-03-06 11:34:33.400" 18065.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:43.400" 18165.0 "2018-03-06 11:34:44.000" 18171.0 "2018-03-06 11:34:56.900" 18300.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:30:08.300" 15414.0 "2018-03-06 11:32:27.200" 16803.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:33.700" 18068.0 "2018-03-06 11:34:43.900" 18170.0 "2018-03-06 11:34:44.000" 18171.0 "2018-03-06 11:34:56.900" 18300.0
B02C2 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:55.000" 15281.0 "2018-03-06 11:32:21.800" 16749.0 "2018-03-06 11:32:21.800" 16749.0 "2018-03-06 11:32:22.300" 16754.0 "2018-03-06 11:32:24.200" 16773.0 "2018-03-06 11:32:35.500" 16886.0 "2018-03-06 11:32:36.400" 16895.0 "2018-03-06 11:32:38.700" 16918.0 "2018-03-06 11:34:30.000" 18031.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:20.300" 16134.0 "2018-03-06 11:32:21.800" 16749.0 "2018-03-06 11:32:22.300" 16754.0 "2018-03-06 11:32:24.200" 16773.0 "2018-03-06 11:32:35.400" 16885.0 "2018-03-06 11:32:36.400" 16895.0 "2018-03-06 11:32:38.700" 16918.0 "2018-03-06 11:34:30.000" 18031.0 "2018-03-06 11:34:30.000" 18031.0
B02C3 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:58.800" 15319.0 "2018-03-06 11:31:47.900" 16410.0 "2018-03-06 11:31:51.400" 16445.0 "2018-03-06 11:31:59.000" 16521.0 "2018-03-06 11:32:00.200" 16533.0 "2018-03-06 11:32:01.600" 16547.0 "2018-03-06 11:32:02.900" 16560.0 "2018-03-06 11:32:18.400" 16715.0 "2018-03-06 11:32:18.400" 16715.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:30:11.300" 15444.0 "2018-03-06 11:31:51.400" 16445.0 "2018-03-06 11:31:59.000" 16521.0 "2018-03-06 11:32:00.200" 16533.0 "2018-03-06 11:32:01.600" 16547.0 "2018-03-06 11:32:10.700" 16638.0 "2018-03-06 11:32:18.400" 16715.0 "2018-03-06 11:32:18.400" 16715.0 "2018-03-06 11:32:23.500" 16766.0
B02C4 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:24.000" 14971.0 "2018-03-06 11:29:24.000" 14971.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.200" 14973.0 "2018-03-06 11:32:03.100" 16562.0 "2018-03-06 11:32:03.100" 16562.0 "2018-03-06 11:32:07.200" 16603.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:24.000" 14971.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.100" 14972.0 "2018-03-06 11:29:24.300" 14974.0 "2018-03-06 11:32:03.100" 16562.0 "2018-03-06 11:32:03.100" 16562.0 "2018-03-06 11:32:07.200" 16603.0
B02D1 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:49.100" 16422.0 "2018-03-06 11:34:34.500" 18076.0 "2018-03-06 11:34:40.400" 18135.0 "2018-03-06 11:34:40.400" 18135.0 "2018-03-06 11:34:54.700" 18278.0 "2018-03-06 11:34:54.700" 18278.0 "2018-03-06 11:35:01.000" 18341.0 "2018-03-06 11:35:09.100" 18422.0 "2018-03-06 11:35:14.100" 18472.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:34:34.400" 18075.0 "2018-03-06 11:34:40.400" 18135.0 "2018-03-06 11:34:40.400" 18135.0 "2018-03-06 11:34:54.700" 18278.0 "2018-03-06 11:34:54.700" 18278.0 "2018-03-06 11:35:01.000" 18341.0 "2018-03-06 11:35:01.000" 18341.0 "2018-03-06 11:35:09.100" 18422.0 "2018-03-06 11:35:17.000" 18501.0
B02D2 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:30:17.100" 15502.0 "2018-03-06 11:34:31.100" 18042.0 "2018-03-06 11:34:32.900" 18060.0 "2018-03-06 11:34:46.100" 18192.0 "2018-03-06 11:34:46.100" 18192.0 "2018-03-06 11:34:46.300" 18194.0 "2018-03-06 11:34:46.500" 18196.0 "2018-03-06 11:34:50.000" 18231.0 "2018-03-06 11:34:50.000" 18231.0 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:34:31.100" 18042.0 "2018-03-06 11:34:32.900" 18060.0 "2018-03-06 11:34:46.100" 18192.0 "2018-03-06 11:34:46.100" 18192.0 "2018-03-06 11:34:46.300" 18194.0 "2018-03-06 11:34:46.400" 18195.0 "2018-03-06 11:34:50.000" 18231.0 "2018-03-06 11:34:50.000" 18231.0 "2018-03-06 11:34:50.000" 18231.0
B02D3 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:02.700" 14758.0 "2018-03-06 11:31:34.900" 16280.0 "2018-03-06 11:31:35.000" 16281.0 "2018-03-06 11:31:35.000" 16281.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:31:32.400" 16255.0 "2018-03-06 11:31:35.000" 16281.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B02D4 "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:40.400" 15135.0 "2018-03-06 11:29:40.400" 15135.0 "2018-03-06 11:29:40.400" 15135.0 "2018-03-06 11:29:40.400" 15135.0 "2018-03-06 11:29:40.500" 15136.0 "2018-03-06 11:29:40.500" 15136.0 "2018-03-06 11:29:44.500" 15176.0 "2018-03-06 11:29:44.500" 15176.0 NaN NaN "2018-03-06 11:27:46.900" 14000.0 "2018-03-06 11:29:40.400" 15135.0 "2018-03-06 11:29:40.400" 15135.0 "2018-03-06 11:29:40.500" 15136.0 "2018-03-06 11:29:40.500" 15136.0 "2018-03-06 11:29:40.500" 15136.0 "2018-03-06 11:29:40.600" 15137.0 "2018-03-06 11:29:44.500" 15176.0 "2018-03-06 11:29:44.500" 15176.0 NaN NaN
B03A1 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:57.300" 20464.0 "2018-03-06 13:28:09.800" 20589.0 "2018-03-06 13:28:09.800" 20589.0 "2018-03-06 13:28:19.400" 20685.0 "2018-03-06 13:30:57.700" 22268.0 "2018-03-06 13:30:57.800" 22269.0 "2018-03-06 13:32:53.800" 23429.0 "2018-03-06 13:33:03.700" 23528.0 "2018-03-06 13:33:08.000" 23571.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:57.300" 20464.0 "2018-03-06 13:28:09.800" 20589.0 "2018-03-06 13:28:19.400" 20685.0 "2018-03-06 13:30:57.700" 22268.0 "2018-03-06 13:30:57.700" 22268.0 "2018-03-06 13:30:57.700" 22268.0 "2018-03-06 13:31:34.000" 22631.0 "2018-03-06 13:32:53.800" 23429.0 "2018-03-06 13:33:03.700" 23528.0
B03A2 "2018-03-06 13:27:11.000" 20001.0 "2018-03-06 13:27:27.600" 20167.0 "2018-03-06 13:27:57.800" 20469.0 "2018-03-06 13:27:58.800" 20479.0 "2018-03-06 13:28:08.000" 20571.0 "2018-03-06 13:31:25.300" 22544.0 "2018-03-06 13:31:32.400" 22615.0 "2018-03-06 13:31:32.400" 22615.0 "2018-03-06 13:32:50.100" 23392.0 "2018-03-06 13:32:50.100" 23392.0 "2018-03-06 13:27:11.000" 20001.0 "2018-03-06 13:27:27.600" 20167.0 "2018-03-06 13:27:58.600" 20477.0 "2018-03-06 13:28:08.000" 20571.0 "2018-03-06 13:28:12.000" 20611.0 "2018-03-06 13:31:25.300" 22544.0 "2018-03-06 13:31:32.300" 22614.0 "2018-03-06 13:31:32.400" 22615.0 "2018-03-06 13:31:32.400" 22615.0 "2018-03-06 13:32:50.100" 23392.0
B03A3 "2018-03-06 13:27:12.700" 20018.0 "2018-03-06 13:27:41.200" 20303.0 "2018-03-06 13:27:41.300" 20304.0 "2018-03-06 13:27:48.000" 20371.0 "2018-03-06 13:27:48.000" 20371.0 "2018-03-06 13:27:50.100" 20392.0 "2018-03-06 13:27:53.500" 20426.0 "2018-03-06 13:34:20.600" 24297.0 "2018-03-06 13:34:22.600" 24317.0 "2018-03-06 13:34:25.900" 24350.0 "2018-03-06 13:27:12.700" 20018.0 "2018-03-06 13:27:41.200" 20303.0 "2018-03-06 13:27:44.800" 20339.0 "2018-03-06 13:27:48.000" 20371.0 "2018-03-06 13:27:48.100" 20372.0 "2018-03-06 13:27:50.100" 20392.0 "2018-03-06 13:27:50.200" 20393.0 "2018-03-06 13:27:53.500" 20426.0 "2018-03-06 13:34:20.600" 24297.0 "2018-03-06 13:34:20.600" 24297.0
B03A4 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:40.400" 20295.0 "2018-03-06 13:27:40.500" 20296.0 "2018-03-06 13:27:40.500" 20296.0 "2018-03-06 13:27:40.500" 20296.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:40.400" 20295.0 "2018-03-06 13:27:40.500" 20296.0 "2018-03-06 13:27:40.500" 20296.0 "2018-03-06 13:27:40.700" 20298.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B03B1 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:48.300" 20374.0 "2018-03-06 13:28:02.900" 20520.0 "2018-03-06 13:28:09.500" 20586.0 "2018-03-06 13:30:51.600" 22207.0 "2018-03-06 13:30:52.700" 22218.0 "2018-03-06 13:30:52.800" 22219.0 "2018-03-06 13:31:00.700" 22298.0 "2018-03-06 13:31:37.500" 22666.0 "2018-03-06 13:33:00.800" 23499.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:47.900" 20370.0 "2018-03-06 13:28:03.000" 20521.0 "2018-03-06 13:28:09.600" 20587.0 "2018-03-06 13:30:51.600" 22207.0 "2018-03-06 13:30:51.600" 22207.0 "2018-03-06 13:30:52.800" 22219.0 "2018-03-06 13:30:52.800" 22219.0 "2018-03-06 13:31:00.700" 22298.0 "2018-03-06 13:31:37.500" 22666.0
B03B2 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:59.600" 20487.0 "2018-03-06 13:27:59.700" 20488.0 "2018-03-06 13:27:59.900" 20490.0 "2018-03-06 13:28:05.100" 20542.0 "2018-03-06 13:28:16.200" 20653.0 "2018-03-06 13:28:16.800" 20659.0 "2018-03-06 13:30:51.300" 22204.0 "2018-03-06 13:30:51.300" 22204.0 "2018-03-06 13:30:51.300" 22204.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:59.600" 20487.0 "2018-03-06 13:27:59.700" 20488.0 "2018-03-06 13:28:00.100" 20492.0 "2018-03-06 13:28:07.900" 20570.0 "2018-03-06 13:28:16.200" 20653.0 "2018-03-06 13:28:16.800" 20659.0 "2018-03-06 13:30:50.700" 22198.0 "2018-03-06 13:30:51.300" 22204.0 "2018-03-06 13:30:51.300" 22204.0
B03B3 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:14.500" 20636.0 "2018-03-06 13:28:17.600" 20667.0 "2018-03-06 13:28:17.600" 20667.0 "2018-03-06 13:28:17.600" 20667.0 "2018-03-06 13:28:17.700" 20668.0 "2018-03-06 13:28:17.700" 20668.0 "2018-03-06 13:28:18.600" 20677.0 "2018-03-06 13:28:18.600" 20677.0 NaN NaN "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:14.500" 20636.0 "2018-03-06 13:28:17.600" 20667.0 "2018-03-06 13:28:17.600" 20667.0 "2018-03-06 13:28:17.600" 20667.0 "2018-03-06 13:28:17.700" 20668.0 "2018-03-06 13:28:17.700" 20668.0 "2018-03-06 13:28:17.700" 20668.0 "2018-03-06 13:28:18.500" 20676.0 "2018-03-06 13:28:18.600" 20677.0
B03B4 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:33:00.500" 23496.0 "2018-03-06 13:46:17.100" 31462.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:32:56.500" 23456.0 "2018-03-06 13:46:17.800" 31469.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B03C1 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:16.000" 20651.0 "2018-03-06 13:28:16.100" 20652.0 "2018-03-06 13:28:29.000" 20781.0 "2018-03-06 13:28:29.200" 20783.0 "2018-03-06 13:30:49.700" 22188.0 "2018-03-06 13:30:52.600" 22217.0 "2018-03-06 13:30:55.100" 22242.0 "2018-03-06 13:30:56.400" 22255.0 "2018-03-06 13:31:01.300" 22304.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:16.000" 20651.0 "2018-03-06 13:28:16.100" 20652.0 "2018-03-06 13:28:29.000" 20781.0 "2018-03-06 13:28:29.500" 20786.0 "2018-03-06 13:30:49.700" 22188.0 "2018-03-06 13:30:51.400" 22205.0 "2018-03-06 13:30:52.600" 22217.0 "2018-03-06 13:30:55.100" 22242.0 "2018-03-06 13:30:56.400" 22255.0
B03C2 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:23.100" 20722.0 "2018-03-06 13:28:23.300" 20724.0 "2018-03-06 13:28:23.400" 20725.0 "2018-03-06 13:28:23.500" 20726.0 "2018-03-06 13:28:23.900" 20730.0 "2018-03-06 13:28:37.600" 20867.0 "2018-03-06 13:28:37.600" 20867.0 "2018-03-06 13:30:38.600" 22077.0 "2018-03-06 13:30:40.300" 22094.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:23.100" 20722.0 "2018-03-06 13:28:23.300" 20724.0 "2018-03-06 13:28:23.400" 20725.0 "2018-03-06 13:28:23.500" 20726.0 "2018-03-06 13:28:23.800" 20729.0 "2018-03-06 13:28:37.600" 20867.0 "2018-03-06 13:28:37.600" 20867.0 "2018-03-06 13:28:37.700" 20868.0 "2018-03-06 13:30:37.400" 22065.0
B03C3 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:41.700" 20908.0 "2018-03-06 13:28:42.600" 20917.0 "2018-03-06 13:28:42.600" 20917.0 "2018-03-06 13:28:42.600" 20917.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.200" 20923.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:41.700" 20908.0 "2018-03-06 13:28:42.600" 20917.0 "2018-03-06 13:28:42.600" 20917.0 "2018-03-06 13:28:42.600" 20917.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0 "2018-03-06 13:28:43.000" 20921.0
B03C4 "2018-03-06 13:27:11.000" 20001.0 "2018-03-06 13:27:49.400" 20385.0 "2018-03-06 13:27:49.400" 20385.0 "2018-03-06 13:27:50.700" 20398.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:30:03.100" 21722.0 NaN NaN NaN NaN "2018-03-06 13:27:11.000" 20001.0 "2018-03-06 13:27:49.400" 20385.0 "2018-03-06 13:27:49.500" 20386.0 "2018-03-06 13:27:50.700" 20398.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:28:59.800" 21089.0 "2018-03-06 13:30:03.100" 21722.0 NaN NaN
B03D1 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:12.000" 20611.0 "2018-03-06 13:28:16.200" 20653.0 "2018-03-06 13:28:19.400" 20685.0 "2018-03-06 13:28:35.200" 20843.0 "2018-03-06 13:28:40.100" 20892.0 "2018-03-06 13:28:40.100" 20892.0 "2018-03-06 13:28:50.900" 21000.0 "2018-03-06 13:31:44.800" 22739.0 "2018-03-06 13:31:49.300" 22784.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:12.000" 20611.0 "2018-03-06 13:28:16.200" 20653.0 "2018-03-06 13:28:19.400" 20685.0 "2018-03-06 13:28:35.200" 20843.0 "2018-03-06 13:28:40.100" 20892.0 "2018-03-06 13:28:40.100" 20892.0 "2018-03-06 13:28:40.100" 20892.0 "2018-03-06 13:28:50.900" 21000.0 "2018-03-06 13:31:44.300" 22734.0
B03D2 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:01.600" 20507.0 "2018-03-06 13:28:02.700" 20518.0 "2018-03-06 13:28:07.100" 20562.0 "2018-03-06 13:28:07.100" 20562.0 "2018-03-06 13:28:15.600" 20647.0 "2018-03-06 13:28:19.700" 20688.0 "2018-03-06 13:28:37.700" 20868.0 "2018-03-06 13:28:37.700" 20868.0 "2018-03-06 13:28:39.200" 20883.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:28:01.600" 20507.0 "2018-03-06 13:28:05.100" 20542.0 "2018-03-06 13:28:07.100" 20562.0 "2018-03-06 13:28:12.600" 20617.0 "2018-03-06 13:28:15.600" 20647.0 "2018-03-06 13:28:17.200" 20663.0 "2018-03-06 13:28:19.700" 20688.0 "2018-03-06 13:28:37.700" 20868.0 "2018-03-06 13:28:37.700" 20868.0
B03D3 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:56.600" 20457.0 "2018-03-06 13:27:56.700" 20458.0 "2018-03-06 13:27:58.200" 20473.0 "2018-03-06 13:27:58.900" 20480.0 "2018-03-06 13:27:58.900" 20480.0 "2018-03-06 13:27:59.400" 20485.0 "2018-03-06 13:28:04.900" 20540.0 "2018-03-06 13:28:04.900" 20540.0 "2018-03-06 13:28:04.900" 20540.0 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:56.600" 20457.0 "2018-03-06 13:27:58.100" 20472.0 "2018-03-06 13:27:58.200" 20473.0 "2018-03-06 13:27:58.900" 20480.0 "2018-03-06 13:27:58.900" 20480.0 "2018-03-06 13:27:59.400" 20485.0 "2018-03-06 13:27:59.400" 20485.0 "2018-03-06 13:28:04.900" 20540.0 "2018-03-06 13:28:04.900" 20540.0
B03D4 "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:40.800" 20299.0 "2018-03-06 13:49:28.200" 33373.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN "2018-03-06 13:27:10.900" 20000.0 "2018-03-06 13:27:40.800" 20299.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B04A1 "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:35.100" 31448.0 "2018-03-17 10:58:23.200" 37929.0 "2018-03-17 10:58:23.600" 37933.0 "2018-03-17 11:12:18.100" 46278.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:36.600" 31463.0 "2018-03-17 10:58:23.200" 37929.0 "2018-03-17 11:12:18.100" 46278.0 "2018-03-17 11:12:20.100" 46298.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B04A2 "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:38.400" 31481.0 "2018-03-17 10:54:24.100" 35538.0 "2018-03-17 10:54:24.100" 35538.0 "2018-03-17 10:54:24.100" 35538.0 "2018-03-17 10:54:24.200" 35539.0 "2018-03-17 10:54:24.200" 35539.0 "2018-03-17 10:54:24.300" 35540.0 NaN NaN NaN NaN "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:51.700" 31614.0 "2018-03-17 10:54:24.100" 35538.0 "2018-03-17 10:54:24.100" 35538.0 "2018-03-17 10:54:24.200" 35539.0 "2018-03-17 10:54:24.200" 35539.0 "2018-03-17 10:54:24.200" 35539.0 "2018-03-17 10:54:24.300" 35540.0 NaN NaN NaN NaN
B04A3 "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:39.300" 31490.0 "2018-03-17 10:53:46.000" 35157.0 "2018-03-17 10:53:46.000" 35157.0 "2018-03-17 10:53:46.000" 35157.0 "2018-03-17 10:53:53.800" 35235.0 "2018-03-17 10:54:26.300" 35560.0 "2018-03-17 11:12:19.900" 46296.0 "2018-03-17 11:12:20.000" 46297.0 NaN NaN "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:53.300" 31630.0 "2018-03-17 10:53:46.000" 35157.0 "2018-03-17 10:53:46.000" 35157.0 "2018-03-17 10:53:46.200" 35159.0 "2018-03-17 10:53:53.800" 35235.0 "2018-03-17 11:12:19.900" 46296.0 "2018-03-17 11:12:19.900" 46296.0 "2018-03-17 11:12:20.000" 46297.0 NaN NaN
B04A4 "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:49.700" 31594.0 "2018-03-17 10:53:47.300" 35170.0 "2018-03-17 10:53:47.400" 35171.0 "2018-03-17 10:53:48.000" 35177.0 "2018-03-17 10:54:38.500" 35682.0 "2018-03-17 11:03:55.700" 41254.0 "2018-03-17 11:05:42.000" 42317.0 "2018-03-17 11:11:09.400" 45591.0 "2018-03-17 11:11:11.100" 45608.0 "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:57.200" 31669.0 "2018-03-17 10:53:47.400" 35171.0 "2018-03-17 10:53:48.100" 35178.0 "2018-03-17 10:53:55.600" 35253.0 "2018-03-17 10:59:00.200" 38299.0 "2018-03-17 11:03:56.700" 41264.0 "2018-03-17 11:05:42.000" 42317.0 "2018-03-17 11:11:09.400" 45591.0 "2018-03-17 11:11:11.100" 45608.0
B04B1 "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:33.800" 31435.0 "2018-03-17 10:54:07.500" 35372.0 "2018-03-17 10:54:07.500" 35372.0 "2018-03-17 10:54:07.500" 35372.0 "2018-03-17 10:54:07.600" 35373.0 "2018-03-17 10:54:07.600" 35373.0 NaN NaN NaN NaN NaN NaN "2018-03-17 10:45:10.300" 30000.0 "2018-03-17 10:47:47.600" 31573.0 "2018-03-17 10:54:07.500" 35372.0 "2018-03-17 10:54:07.500" 35372.0 "2018-03-17 10:54:07.600" 35373.0 "2018-03-17 10:54:07.600" 35373.0 "2018-03-17 10:54:07.600" 35373.0 NaN NaN NaN NaN NaN NaN
